"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.458387815E1,-4.487156868E-1,1.523480415E0,-2.062242508E0,2.602918075E0
7.459188378E1,-3.638184071E-1,1.559266090E0,-2.008095741E0,2.568291860E0
7.459988901E1,4.502820969E-2,1.585130692E0,-1.939311981E0,2.505114331E0
7.460789374E1,6.466941833E-1,1.264483452E0,-1.416771650E0,2.006084165E0
7.461589807E1,9.781374931E-1,1.444504738E0,6.540580988E-1,1.863099270E0
7.462390389E1,1.693635464E0,7.340145111E-1,5.842524767E-1,1.936111914E0
7.463191136E1,2.204730272E0,-1.543521881E-1,-2.243238688E-2,2.210240571E0
7.463991624E1,2.121864557E0,-7.928285599E-1,-4.615935087E-1,2.311699568E0
7.464792241E1,1.909374714E0,-1.031208038E0,-1.297923088E0,2.528577893E0
7.465592831E1,1.865679741E0,-1.155401230E0,-2.094727993E0,3.033743276E0
7.466393448E1,1.942991018E0,-1.352480888E0,-2.501088619E0,3.443815171E0
7.467194081E1,2.003856897E0,-1.665211678E0,-2.398910522E0,3.541630146E0
7.467994729E1,1.989856243E0,-1.892520905E0,-1.891894460E0,3.334730557E0
7.468795706E1,1.767200947E0,-1.963414192E0,-1.276592255E0,2.933885182E0
7.469596468E1,1.560332537E0,-1.734854698E0,-5.906537175E-1,2.406913015E0
7.470397526E1,1.299615383E0,-1.193168640E0,4.082445502E-1,1.810887948E0
7.471198495E1,9.194149971E-1,-9.140653610E-1,1.662889481E0,2.108563693E0
7.471999444E1,4.432902336E-1,-1.106914520E0,3.463091135E0,3.662617397E0
7.472800229E1,2.231121063E-3,-1.218404770E0,4.965353966E0,5.112656371E0
7.473601139E1,-4.743697643E-1,-9.695148468E-1,5.928375244E0,6.025829300E0
7.474402077E1,-9.104380608E-1,-7.124204636E-1,6.191336155E0,6.298339762E0
7.475202925E1,-1.283842683E0,-5.560665131E-1,5.708167076E0,5.877127987E0
7.476003889E1,-1.448053718E0,-5.196361542E-1,4.735404015E0,4.979049355E0
7.476804776E1,-1.702109218E0,-4.222726822E-1,3.415399075E0,3.839328176E0
7.477605561E1,-1.824085712E0,-3.152236938E-1,2.364856958E0,3.003198811E0
7.478406409E1,-1.533144116E0,-8.497238159E-2,1.488684058E0,2.138675154E0
7.479207319E1,-7.359530926E-1,-7.398891449E-2,8.702369928E-1,1.142109337E0
7.480008120E1,5.495166779E-2,-4.516077042E-1,4.966970086E-1,6.735555824E-1
7.480809057E1,7.982923985E-1,-9.890356064E-1,6.827652454E-2,1.272840865E0
7.481609753E1,1.476467133E0,-1.376403809E0,-2.246401310E-1,2.030986417E0
7.482410382E1,2.113435745E0,-1.643776894E0,-3.816299438E-1,2.704487852E0
7.483211155E1,2.070302010E0,-1.694329262E0,-3.952933550E-1,2.704285284E0
7.484012069E1,1.624363184E0,-1.451558113E0,-4.431885481E-1,2.223059333E0
7.484812866E1,1.091861725E0,-1.043480873E0,-5.380784273E-1,1.603291225E0
7.485613718E1,5.871253014E-1,-4.785537720E-1,-5.927704573E-1,9.618246447E-1
7.486414311E1,3.506755829E-1,2.199554443E-1,-5.527406931E-1,6.905621158E-1
7.487215018E1,5.952053070E-1,8.263530731E-1,-2.432178259E-1,1.047035658E0
7.488015311E1,1.065462828E0,9.707050323E-1,2.096499205E-1,1.456513778E0
7.488815882E1,2.683602095E0,6.359586716E-1,1.381219625E-1,2.761383948E0
7.489616378E1,2.189927816E0,1.752710342E-1,-4.852255583E-1,2.249877245E0
7.490417136E1,1.252455711E0,-5.452318192E-1,4.098075032E-1,1.426136471E0
7.491217581E1,1.179219723E0,-1.350423813E0,1.369979024E0,2.256334673E0
7.492018163E1,1.608707905E0,-1.973843575E0,1.342421293E0,2.878557713E0
7.492818870E1,1.101987839E0,-2.038002014E0,9.445032477E-1,2.501982372E0
7.493619389E1,-5.501804352E-1,-9.989957809E-1,2.215259075E-1,1.161793789E0
7.494419819E1,-1.596413136E0,-1.760349274E-1,-2.987950444E-1,1.633646741E0
7.495220444E1,-2.246794224E0,3.633785248E-1,-9.287481308E-1,2.458190661E0
7.496021116E1,-2.521020651E0,8.503875732E-1,-1.746483564E0,3.182594694E0
7.496821721E1,-2.886065006E0,1.175586700E0,-2.615904808E0,4.068701669E0
7.497622167E1,-3.013888359E0,1.829719067E0,-3.486328840E0,4.958415441E0
7.498422448E1,-2.889855385E0,2.097988129E0,-4.058904648E0,5.406248725E0
7.499222956E1,-2.716189146E0,2.465515614E0,-4.440585613E0,5.759796117E0
7.500023413E1,-1.987087250E0,2.438616753E0,-4.383365631E0,5.395299960E0
7.500824155E1,-1.059941769E0,2.389757156E0,-3.831244707E0,4.638194889E0
7.501624667E1,-4.458260536E-1,2.389653206E0,-3.163253307E0,3.989407826E0
7.502425202E1,-3.098201752E-2,2.567490101E0,-2.254121304E0,3.416727697E0
7.503225643E1,1.515951157E-1,2.852303028E0,-1.377434134E0,3.171109969E0
7.504026335E1,5.655500889E-1,2.836765766E0,-5.690285563E-1,2.948029921E0
7.504827128E1,1.276722193E0,2.477288246E0,-2.547422349E-1,2.798547877E0
7.505628260E1,2.271335840E0,2.192868233E0,-5.457780361E-1,3.203983653E0
7.506428909E1,2.922664165E0,2.105905533E0,-9.580018520E-1,3.727542285E0
7.507229479E1,3.303557396E0,1.982214451E0,-9.131398797E-1,3.959354750E0
7.508030300E1,3.653417587E0,1.714777470E0,-5.592362285E-1,4.074391611E0
7.508831057E1,4.091127396E0,1.511964798E0,-1.678353190E0,4.673353223E0
7.509631846E1,4.650131226E0,8.463363647E-1,-3.395339966E0,5.819651118E0
7.510432573E1,4.869962215E0,-6.946077347E-1,-1.943974733E0,5.289428102E0
7.511233018E1,4.754782200E0,-2.191895485E0,1.737451553E0,5.516438841E0
7.512033651E1,5.126791954E0,-2.734910965E0,2.382024050E0,6.279950024E0
7.512834257E1,4.401288986E0,-2.252445221E0,4.227092266E0,6.504856896E0
7.513634557E1,2.025203943E0,-1.243418694E0,5.030447960E0,5.563537340E0
7.514434815E1,-1.583603621E0,-3.891620636E-1,6.012461662E0,6.229682398E0
7.515235311E1,-3.112791538E0,-7.866926193E-1,6.710783005E0,7.439285246E0
7.516036061E1,-3.029479980E0,-1.558479309E0,6.361636639E0,7.216441466E0
7.516836804E1,-2.510684967E0,-2.236115456E0,5.224971771E0,6.213218276E0
7.517637413E1,-2.644915581E0,-2.791488647E0,4.248715401E0,5.730581982E0
7.518437893E1,-3.130296230E0,-3.249916077E0,4.006197929E0,6.034097351E0
7.519238573E1,-3.157908440E0,-3.695814133E0,2.934774160E0,5.678408861E0
7.520039264E1,-2.829040289E0,-3.717411041E0,1.548162103E0,4.921322963E0
7.520839846E1,-2.719923019E0,-3.015447617E0,-2.710933685E-1,4.069938227E0
7.521640452E1,-1.583946705E0,-1.755316734E0,-1.308526635E0,2.702270519E0
7.522441206E1,6.366276741E-2,-8.829030991E-1,-1.696238041E0,1.913320235E0
7.523241893E1,8.769767284E-1,-4.263820648E-1,-2.034258127E0,2.255902475E0
7.524042667E1,1.291654825E0,-3.969821930E-1,-2.432001591E0,2.782193161E0
7.524843331E1,1.633123398E0,-6.288957596E-1,-2.587450504E0,3.123700053E0
7.525644018E1,1.741112947E0,-1.010601997E0,-2.600051880E0,3.288321832E0
7.526444639E1,1.385593414E0,-1.302862167E0,-2.478755951E0,3.124347932E0
7.527245374E1,8.556942940E-1,-1.282748222E0,-2.317181826E0,2.783341039E0
7.528045819E1,6.611413956E-1,-9.445724487E-1,-1.686168313E0,2.042667040E0
7.528846206E1,5.884830952E-1,-7.181806564E-1,-8.831934929E-1,1.281454859E0
7.529646542E1,4.899163246E-1,-3.252468109E-1,1.270623505E-1,6.016214209E-1
7.530447378E1,1.407775879E-1,3.663139343E-1,6.894380450E-1,7.933026192E-1
7.531248143E1,7.030081749E-2,1.061190605E0,9.098103046E-1,1.399579400E0
7.532048921E1,8.653163910E-2,1.567598820E0,7.911401987E-1,1.758054777E0
7.532849487E1,-3.390455246E-2,2.236175537E0,6.554414630E-1,2.330500818E0
7.533650186E1,-6.391043663E-1,3.076751709E0,2.445510924E-1,3.151929680E0
7.534450807E1,-1.421347618E0,3.931221008E0,-8.227208853E-1,4.260469143E0
7.535251518E1,-1.287228584E0,4.072587013E0,-1.740041256E0,4.612013224E0
7.536051995E1,-4.508278370E-1,3.042209625E0,-2.015597343E0,3.677080064E0
7.536852428E1,-2.616493702E-1,1.788849354E0,-1.826434135E0,2.569884055E0
7.537652831E1,-4.391005039E-1,8.455991745E-1,-1.313197374E0,1.622447090E0
7.538453514E1,-5.856521130E-1,3.708791733E-1,-8.660824895E-1,1.109341533E0
7.539254128E1,-6.683168411E-1,1.682968140E-1,-5.621801615E-1,8.893917875E-1
7.540054780E1,-8.397142887E-1,2.239274979E-1,-3.123115301E-1,9.234728490E-1
7.540855678E1,-8.542096615E-1,3.655843735E-1,-1.620797515E-1,9.431839300E-1
7.541656479E1,-5.961213112E-1,3.299579620E-1,-1.687430739E-1,7.019309791E-1
7.542457335E1,-2.339756489E-1,-1.664161682E-3,-3.580804467E-1,4.277487347E-1
7.543258190E1,1.701512337E-1,-3.402576447E-1,-6.948437691E-1,7.921707963E-1
7.544059198E1,9.699473381E-1,-6.478261948E-1,-1.295999169E0,1.743585520E0
7.544860288E1,9.216039181E-1,2.143521309E0,-8.550006866E0,8.862655065E0
7.545661460E1,8.139233589E-1,6.776927948E0,-7.055066109E0,9.816475001E0
7.546462514E1,-1.576161385E-1,5.370210171E0,-1.455032587E0,5.566068626E0
7.547263397E1,1.554120064E0,-2.595233917E-1,3.668219805E0,3.992302356E0
7.548064003E1,4.344268799E0,-1.561138153E0,4.859839439E0,6.702825009E0
7.548864827E1,5.402451038E0,-9.096403122E-1,4.420452595E0,7.039483210E0
7.549665358E1,2.667812824E0,-4.467401505E-1,2.802107811E0,3.894690002E0
7.550466073E1,9.807209969E-1,4.444112778E-1,1.252861261E0,1.651961379E0
7.551266593E1,1.177936077E0,2.538719177E-1,4.662072659E-1,1.292026922E0
7.552067221E1,1.680606842E0,-3.761606216E-1,5.680127144E-1,1.813442752E0
7.552868030E1,2.047950745E0,-1.052835464E0,7.931926847E-1,2.435512144E0
7.553668690E1,2.030012608E0,-1.173002243E0,9.664944410E-1,2.535941039E0
7.554469335E1,1.900358677E0,-1.057536125E0,7.094283700E-1,2.287582647E0
7.555270366E1,1.778666973E0,-8.174190521E-1,3.755521178E-1,1.993205835E0
7.556071163E1,1.968249321E0,-8.483324051E-1,-9.172027111E-1,2.331294506E0
7.556871897E1,2.109837055E0,-1.970910072E0,-1.109186172E0,3.092926265E0
7.557672589E1,1.738135815E0,-4.223600388E0,1.338828564E0,4.759451467E0
7.558473003E1,1.154806614E0,-3.172808647E0,1.027736783E0,3.529381805E0
7.559273210E1,1.513566971E-1,-1.700248718E0,-1.556156874E-1,1.714050990E0
7.560073827E1,-5.540227890E-2,-2.743167877E-1,-4.503798485E-1,5.302462828E-1
7.560874491E1,-1.191520691E-1,1.261299610E0,6.309323907E-1,1.415326677E0
7.561675327E1,6.750583649E-3,2.237601757E0,1.174203873E0,2.526986729E0
7.562476143E1,2.731251717E-1,2.920493126E0,1.669929981E0,3.375284225E0
7.563277022E1,3.790802956E-1,3.414647579E0,1.958436012E0,3.954616489E0
7.564077929E1,7.315306664E-1,3.702024460E0,1.803711534E0,4.182522865E0
7.564878507E1,1.094015121E0,2.846036911E0,1.838658333E0,3.560542044E0
7.565679366E1,6.441364288E-1,1.572957039E0,2.025868893E0,2.644475440E0
7.566480342E1,-3.593440056E-1,2.083587646E-2,1.950888634E0,1.983816703E0
7.567281257E1,-1.411972761E0,-1.196334839E0,1.267249465E0,2.242945682E0
7.568082284E1,-2.465863466E0,-2.696839333E0,1.884695292E-1,3.659090841E0
7.568883132E1,-3.202696800E0,-3.983602524E0,-3.956254721E-1,5.126682687E0
7.569683889E1,-3.901905537E0,-5.190045357E0,-9.639482498E-1,6.564345653E0
7.570484733E1,-4.183796883E0,-5.824499130E0,-1.473549247E0,7.321222156E0
7.571285725E1,-4.129768372E0,-5.581714630E0,-1.280992627E0,7.060557140E0
7.572086842E1,-3.992906094E0,-4.818060875E0,-1.562483907E0,6.449679498E0
7.572887636E1,-3.470662117E0,-3.318239212E0,-4.238627434E0,6.404855152E0
7.573688401E1,-1.867972374E0,-1.112357140E0,-4.725802898E0,5.201910440E0
7.574489335E1,5.033254623E-1,5.483379364E-1,-2.936564207E0,3.029425747E0
7.575290366E1,2.052058220E0,1.503908157E0,-2.213966370E0,3.372585028E0
7.576091288E1,3.221899033E0,1.934674263E0,-1.496923923E0,4.045290980E0
7.576892089E1,3.830538750E0,2.251137257E0,-1.304391623E0,4.630559747E0
7.577692948E1,4.265432835E0,2.115236759E0,-7.366229892E-1,4.817754378E0
7.578493936E1,4.576215744E0,1.623025894E0,-4.091630578E-1,4.872717722E0
7.579295030E1,4.481094360E0,1.510940552E0,1.841207504E0,5.074760397E0
7.580095811E1,4.535901546E0,2.390125751E0,1.438807726E0,5.325154610E0
7.580896913E1,5.605846882E0,1.581797600E0,2.338284969E0,6.276557935E0
7.581697932E1,5.794942379E0,1.255167484E0,2.634013653E0,6.488052906E0
7.582498764E1,5.122333050E0,1.007456303E0,2.095418692E0,5.625303864E0
7.583299495E1,3.621639252E0,6.006212234E-1,9.794669151E-1,3.799522623E0
7.584100288E1,2.042048454E0,5.808734894E-1,3.773868084E-2,2.123393536E0
7.584901229E1,1.048592567E0,6.220312119E-1,-8.147180080E-1,1.466367837E0
7.585702007E1,6.984724998E-1,2.806463242E-1,-1.147562385E0,1.372415979E0
7.586502846E1,8.124880791E-1,2.251806259E-1,-1.455062628E0,1.681680839E0
7.587303944E1,1.010179520E0,1.092071533E-1,-1.574059367E0,1.873513212E0
7.588104757E1,1.280554771E0,-1.563730240E-1,-1.184936166E0,1.751669707E0
7.588905530E1,1.841081142E0,-1.516895294E-1,8.640754223E-2,1.849339274E0
7.589706425E1,2.054543018E0,1.315650940E-1,1.224132776E0,2.395194656E0
7.590507050E1,1.789890289E0,4.468336105E-1,1.876864672E0,2.631727288E0
7.591307768E1,8.477544785E-1,9.580221176E-1,1.631976962E0,2.073606240E0
7.592108421E1,8.630228043E-2,1.184036732E0,1.372018456E0,1.814338918E0
7.592909030E1,-5.846235752E-1,1.468560696E0,3.186060190E-1,1.612440708E0
7.593709596E1,-6.688363552E-1,1.122971058E0,-4.801890850E-1,1.392475359E0
7.594510323E1,-6.496756077E-1,1.340408325E-1,-1.304257393E0,1.463260977E0
7.595311214E1,-8.564858437E-1,-5.590133667E-1,-1.580709338E0,1.882738951E0
7.596112171E1,-1.013467550E0,-7.784557343E-1,-4.887231827E0,5.051548746E0
7.596912874E1,-1.281043291E0,-1.483551979E0,-4.701994896E0,5.094188295E0
7.597713772E1,-1.419532776E0,-1.666082382E0,-6.279090405E0,6.649652631E0
7.598514362E1,-7.655518055E-1,-2.109674454E0,-6.055749416E0,6.458242552E0
7.599315245E1,-1.695840359E-1,-2.386534691E0,-5.901683331E0,6.368215818E0
7.600116229E1,-9.062170982E-2,-2.318593025E0,-5.556180000E0,6.021230946E0
7.600917206E1,-5.222535133E-2,-2.639650345E0,-4.642187119E0,5.340447797E0
7.601718436E1,-6.490569115E-1,-2.565224648E0,-3.394144058E0,4.303703783E0
7.602519557E1,-9.990453720E-1,-2.685576439E0,-2.214929104E0,3.621646504E0
7.603320702E1,-1.693427563E0,-3.412284851E0,-3.126227856E-2,3.809509436E0
7.604121702E1,-2.357747555E0,-3.674905777E0,1.417608500E0,4.590590361E0
7.604922647E1,-2.158334494E0,-3.928194046E0,2.626260996E0,5.194840043E0
7.605723507E1,-2.076123476E0,-3.225084305E0,3.041400909E0,4.895056379E0
7.606524491E1,-2.354376078E0,-2.453145981E0,2.699001551E0,4.341154373E0
7.607325542E1,-2.933220625E0,-2.210352898E0,2.772979498E0,4.602049376E0
7.608126350E1,-3.202767372E0,-2.320450783E0,2.389688969E0,4.620911603E0
7.608927225E1,-3.429293633E0,-3.047332764E0,2.383152723E0,5.169691354E0
7.609728260E1,-4.872116566E0,-3.178661346E0,2.324402332E0,6.264523445E0
7.610529171E1,-4.014132977E0,-3.030080795E0,1.831239223E0,5.352391080E0
7.611329819E1,-2.351307392E0,-3.072634697E0,1.458126664E0,4.134714476E0
7.612130971E1,-1.146164417E0,-3.095916748E0,6.692390442E-1,3.368423115E0
7.612931862E1,2.127290964E-1,-3.176221848E0,-5.952978730E-1,3.238521028E0
7.613732714E1,2.683224082E-1,-3.044663429E0,-1.412273645E0,3.366970324E0
7.614533432E1,6.993532181E-3,-3.261507988E0,-1.713336706E0,3.684156068E0
7.615334163E1,1.422325969E-1,-3.592646599E0,-1.686186552E0,3.971217041E0
7.616134823E1,1.567302048E-1,-3.602444649E0,-9.821563959E-1,3.737218617E0
7.616935608E1,1.188020408E-1,-3.199891090E0,4.014670849E-2,3.202347369E0
7.617736468E1,-4.824360311E-1,-2.417575836E0,1.818989515E0,3.063680842E0
7.618537014E1,7.087065279E-2,-2.184205055E0,2.932484865E0,3.657217775E0
7.619337471E1,2.823857367E-1,-1.588433266E0,3.382527113E0,3.747579434E0
7.620138386E1,3.012047410E-1,-1.150802612E0,3.247696638E0,3.458699814E0
7.620939264E1,1.734922379E-1,-1.000370979E0,2.986570120E0,3.154432236E0
7.621740296E1,2.429200113E-1,-1.323191643E0,2.526315212E0,2.862187067E0
7.622541124E1,4.214373827E-1,-1.391944885E0,1.789765120E0,2.306161142E0
7.623341706E1,5.650780797E-1,-4.702739716E-1,1.666752577E0,1.821684659E0
7.624141768E1,1.687925100E0,1.465985298E0,2.295420408E0,3.204240766E0
7.624942096E1,2.233116627E0,2.497977734E0,2.340991974E0,4.087413124E0
7.625742374E1,2.100404024E0,2.826645851E0,1.976159811E0,4.038171793E0
7.626542835E1,3.572681904E0,5.165852070E0,-2.793951035E0,6.874317855E0
7.627343389E1,4.770568371E0,8.399654388E0,-2.565419674E-1,9.663246360E0
7.628144182E1,4.911552429E0,7.985287666E0,-2.759311795E-1,9.378928745E0
7.628944788E1,5.294754982E0,6.748290062E0,-2.023722410E0,8.813018863E0
7.629745772E1,5.168988228E0,4.055937767E0,-2.802398443E0,7.143004095E0
7.630546780E1,3.455185890E0,2.383518696E0,-3.504350662E0,5.468084168E0
7.631347733E1,6.069137454E-1,7.921648026E-1,-3.947381973E0,4.071571418E0
7.632148429E1,-1.799375534E0,-3.161678314E-1,-4.604318619E0,4.953530494E0
7.632949139E1,-3.529685020E0,-1.482699394E0,-4.470838070E0,5.886040000E0
7.633749600E1,-3.607548952E0,-1.571907043E0,-4.051154613E0,5.647756625E0
7.634550120E1,-3.207181215E0,-1.737672806E0,-2.965381622E0,4.700958019E0
7.635350518E1,-2.922761202E0,-7.820615768E-1,-2.164677620E0,3.720212702E0
7.636151132E1,-2.675841331E0,7.637882233E-1,-1.414705515E0,3.121680793E0
7.636951682E1,-2.217064142E0,2.445464611E0,-8.475433588E-1,3.407931971E0
7.637752335E1,-1.845767260E0,3.941432953E0,-8.164678812E-1,4.428133952E0
7.638552928E1,-1.708140731E0,5.341322422E0,-5.832716227E-1,5.638056027E0
7.639353483E1,-1.592920661E0,6.582713127E0,-1.266161203E-1,6.773886624E0
7.640153886E1,-9.226958752E-1,7.431543350E0,8.562258482E-1,7.537395236E0
7.640954417E1,1.005479842E-1,7.279686451E0,9.252905250E-1,7.338944562E0
7.641754850E1,1.171268225E0,7.461809158E0,1.487275362E-1,7.554639968E0
7.642555155E1,1.391648173E0,7.129253387E0,-3.064017296E-1,7.270269632E0
7.643355718E1,1.030630112E0,6.447074890E0,-4.855632782E-3,6.528935338E0
7.644156096E1,1.081925988E0,6.354409695E0,6.073357463E-1,6.474406777E0
7.644956569E1,1.581774473E0,5.699914932E0,2.112917900E0,6.281358354E0
7.645757104E1,1.833615661E0,4.860102654E0,3.029221535E0,6.013229357E0
7.646557514E1,1.962965965E0,4.258478642E0,3.662666798E0,5.950042335E0
7.647357897E1,1.803066611E0,3.481812954E0,3.648768425E0,5.356078945E0
7.648158292E1,1.419222116E0,3.584583282E0,3.567507267E0,5.252669495E0
7.648958581E1,1.309385777E0,5.024305820E0,3.770849705E0,6.416965606E0
7.649759030E1,5.814262629E-1,5.463687897E0,4.214907646E0,6.924982917E0
7.650559288E1,1.657437086E-1,4.710658073E0,4.136531353E0,6.271256819E0
7.651359741E1,3.353437185E-1,2.875157356E0,4.164736271E0,5.071884604E0
7.652160237E1,5.263026953E-1,1.444131851E0,2.458420753E0,2.899369575E0
7.652960616E1,-6.467168331E-1,-1.095725060E0,1.449571013E0,1.928759236E0
7.653761018E1,-2.657305479E0,-3.420482635E0,1.479308009E0,4.577043375E0
7.654561366E1,-3.983545065E0,-5.410761833E0,1.156740189E0,6.817845903E0
7.655361733E1,-5.208395004E0,-6.688874245E0,4.543396235E-1,8.489690317E0
7.656162155E1,-5.911323071E0,-8.106839180E0,-5.251612663E-1,1.004690879E1
7.656962737E1,-5.952913284E0,-8.251879692E0,-1.039785624E0,1.022799341E1
7.657763237E1,-6.059862137E0,-6.364377022E0,-1.701585054E0,8.951123711E0
7.658563917E1,-5.560853004E0,-3.439435005E0,-2.145812988E0,6.881664964E0
7.659364436E1,-4.694477081E0,-1.677814484E0,-1.801318884E0,5.300747705E0
7.660165171E1,-4.118508816E0,-7.728404999E-1,-1.511701107E0,4.454732039E0
7.660965823E1,-3.818685055E0,-1.526908875E-1,-1.149530172E0,3.990875803E0
7.661766264E1,-3.290410519E0,6.278724670E-1,-6.702606678E-1,3.416178359E0
7.662566768E1,-2.939545631E0,2.784709930E-1,-8.859786987E-1,3.082763836E0
7.663367143E1,-2.307522774E0,-1.143631935E0,-1.556232214E0,3.009055343E0
7.664167491E1,-1.389369488E0,-1.913405418E0,-2.591144800E0,3.507919504E0
7.664967761E1,-6.043267250E-2,-2.925363541E0,-3.540146589E0,4.592825038E0
7.665767819E1,9.656732082E-1,-3.754562378E0,-4.121500969E0,5.658271258E0
7.666568331E1,2.088270187E0,-3.962915421E0,-3.850720406E0,5.907082076E0
7.667368796E1,3.337898016E0,-4.045716286E0,-3.317113400E0,6.205854070E0
7.668169221E1,3.533638000E0,-4.115221024E0,-2.958205223E0,6.178399448E0
7.668969835E1,3.326603889E0,-4.276386261E0,-3.033671856E0,6.209423308E0
7.669770319E1,3.104274511E0,-4.699120522E0,-3.049474239E0,6.404494286E0
7.670570886E1,2.253809452E0,-5.187458992E0,-2.372313023E0,6.133290872E0
7.671371413E1,1.748042464E0,-4.796120644E0,-1.298789501E0,5.267378841E0
7.672172292E1,1.643529058E0,-3.269133568E0,1.621603966E-1,3.662610823E0
7.672973065E1,9.962650537E-1,-2.489118576E0,1.645364761E-1,2.686136183E0
7.673773718E1,1.169364452E-1,-4.657665253E0,1.224466920E0,4.817347712E0
7.674574241E1,3.612936735E-1,-4.511275291E0,2.689759254E0,5.264688283E0
7.675374764E1,1.361101627E0,-2.807620049E0,3.242369175E0,4.499809534E0
7.676175432E1,9.698355198E-1,-2.098475456E0,4.016361237E0,4.634149087E0
7.676976182E1,3.455383778E0,-1.551912308E0,3.843538761E0,5.396378329E0
7.677776882E1,4.251438141E0,-1.436314583E0,3.199734688E0,5.511445175E0
7.678577600E1,4.196785450E0,-1.435391426E0,3.505535603E0,5.653506569E0
7.679378495E1,4.402947426E0,-1.982191086E0,3.467165947E0,5.944431616E0
7.680179190E1,4.273271561E0,-2.866615295E0,3.170767546E0,6.044179011E0
7.680980155E1,3.756736755E0,-3.050422668E0,3.325741291E0,5.871857001E0
7.681781092E1,3.011472702E0,-2.563515663E0,3.870229959E0,5.533467297E0
7.682582089E1,1.780832529E0,-2.115252495E0,3.755249977E0,4.663427924E0
7.683382815E1,6.714072227E-1,-2.244943619E0,3.818140745E0,4.479816766E0
7.684183698E1,-6.083881855E-2,-2.567311287E0,5.281434536E0,5.872677359E0
7.684984393E1,-1.048681974E0,-3.449547768E0,5.075468540E0,6.225712376E0
7.685785034E1,-2.419899464E0,-4.879838943E0,4.740068913E0,7.220595185E0
7.686585893E1,-4.506985188E0,-5.457039833E0,4.159696102E0,8.209462277E0
7.687386671E1,-7.490613937E0,-5.606893539E0,3.475359917E0,9.981216302E0
7.688187307E1,-9.792643547E0,-6.021001816E0,2.683192730E0,1.180456919E1
7.688988245E1,-1.144880390E1,-6.306055069E0,1.782676578E0,1.319164042E1
7.689789202E1,-1.183130741E1,-6.184021950E0,1.099591494E0,1.339518809E1
7.690589971E1,-1.106148911E1,-5.589832306E0,6.989536285E-1,1.241335179E1
7.691390878E1,-9.622616768E0,-4.602021217E0,1.184413195E0,1.073201693E1
7.692191968E1,-7.619074345E0,-3.153590202E0,1.836249113E0,8.447913106E0
7.692993014E1,-6.055380344E0,-1.817025185E0,2.388170958E0,6.758148575E0
7.693793921E1,-4.574891567E0,-2.413091660E-1,2.801107645E0,5.369736214E0
7.694594796E1,-3.693335772E0,9.327201843E-1,2.413725615E0,4.509630518E0
7.695395811E1,-3.232303619E0,1.373679161E0,1.295055389E0,3.743253877E0
7.696196659E1,-2.981692314E0,1.369483948E0,3.170766830E-1,3.296439437E0
7.696997534E1,-2.823856354E0,1.142300606E0,-5.330142975E-1,3.092429405E0
7.697798456E1,-3.066530228E0,1.153174400E0,-1.209129095E0,3.492193008E0
7.698599284E1,-3.437018871E0,1.394873142E0,-1.869972467E0,4.153982045E0
7.699399948E1,-3.655383348E0,1.382252216E0,-2.367853403E0,4.569373956E0
7.700200682E1,-3.635036469E0,1.299002171E0,-2.769386292E0,4.750831211E0
7.701001577E1,-3.472167015E0,1.511587620E0,-2.928760052E0,4.787324551E0
7.701802362E1,-3.282831907E0,2.027760029E0,-3.045512199E0,4.915683129E0
7.702603178E1,6.274249077E0,6.006032467E0,2.495559692E0,9.036948913E0
7.703404202E1,6.546224117E0,8.095211029E0,1.177809715E0,1.047724809E1
7.704204995E1,2.129351377E0,3.969919682E0,-1.090611458E0,4.635065579E0
7.705005741E1,5.846131325E0,4.716209888E0,9.812083244E-1,7.575134121E0
7.705806456E1,2.451439857E0,2.487446785E0,1.385477543E0,3.757192689E0
7.706607284E1,-1.230276585E0,5.531558990E-1,8.307342529E-1,1.584197375E0
7.707408104E1,-3.465641022E0,-6.403827667E-1,2.815566063E-1,3.535538418E0
7.708208807E1,-4.109798431E0,-1.365696907E0,-7.544856071E-1,4.396000423E0
7.709009600E1,-3.657209873E0,-2.031918049E0,-1.650877476E0,4.497696238E0
7.709810382E1,-2.935513020E0,-2.469036579E0,-1.699970722E0,4.195626148E0
7.710611284E1,-2.087759018E0,-2.433801174E0,-8.982243538E-1,3.330004934E0
7.711412378E1,-5.011398196E-1,-1.250099182E0,1.365028381E0,1.917600471E0
7.712213393E1,-1.708734989E0,-1.203007698E0,-4.210724831E-1,2.131737512E0
7.713014452E1,-8.420476317E-1,-1.086624146E0,1.132733345E0,1.781258285E0
7.713815600E1,1.512569189E-1,-1.923591614E0,2.147049427E0,2.886677085E0
7.714616706E1,-2.807333469E0,-3.907922268E0,5.852694511E0,7.576741430E0
7.715417839E1,-4.051373005E0,-4.326913357E0,2.465184212E0,6.419730183E0
7.716218854E1,-3.419437885E0,-3.996033669E0,1.273684502E0,5.411387321E0
7.717019862E1,-2.337930202E0,-4.488286018E0,9.620018005E-1,5.151317936E0
7.717820745E1,-2.142158508E0,-4.710864544E0,-3.425712585E-1,5.186370879E0
7.718621893E1,-1.650935292E0,-4.895496368E0,-2.493715763E0,5.736731677E0
7.719423175E1,-1.350041270E0,-5.062787533E0,-3.862621784E0,6.509552679E0
