"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.220241769E1,3.351024985E-1,-2.403523922E-1,1.094112396E-1,4.266541648E-1
3.221041655E1,3.758273125E-1,-2.202249169E-1,2.618074417E-1,5.082207388E-1
3.221841710E1,4.031479955E-1,-6.548881531E-2,4.083728790E-1,5.775686102E-1
3.222641909E1,4.385095239E-1,2.505444884E-1,5.306949615E-1,7.325983111E-1
3.223441944E1,4.524037838E-1,4.642423689E-1,7.004899979E-1,9.543984481E-1
3.224242218E1,4.233484268E-1,6.124500036E-1,8.987817764E-1,1.167102214E0
3.225042366E1,3.404765725E-1,6.797083616E-1,1.059854507E0,1.304307989E0
3.225842499E1,4.215751886E-1,8.539027572E-1,1.340507507E0,1.644334496E0
3.226642480E1,6.139636636E-1,1.046232104E0,1.616436958E0,2.020995160E0
3.227442566E1,6.655806303E-1,1.227605104E0,1.945271492E0,2.394596635E0
3.228243015E1,6.695747375E-1,1.388538599E0,2.480500221E0,2.920488164E0
3.229043210E1,7.607314587E-1,1.652714491E0,2.843861580E0,3.376051870E0
3.229843737E1,8.581542373E-1,1.870409727E0,3.050828934E0,3.680002503E0
3.230644062E1,8.849593997E-1,2.002299070E0,2.909078598E0,3.640754454E0
3.231444358E1,6.863930821E-1,1.965678692E0,2.208051682E0,3.034883921E0
3.232244417E1,4.346782565E-1,2.260384560E0,2.779547691E0,3.608901344E0
3.233044530E1,3.148977160E-1,2.487863541E0,4.320336342E0,4.995391043E0
3.233844800E1,1.431745291E-1,2.195658922E0,5.841687202E0,6.242333411E0
3.234644972E1,1.677885652E-1,2.158949137E0,6.759251595E0,7.097654295E0
3.235445226E1,1.904346347E-1,2.354219198E0,7.219205856E0,7.595758460E0
3.236245581E1,4.412764311E-2,2.625962496E0,7.154843330E0,7.621640857E0
3.237045921E1,-2.054115534E-1,2.779169083E0,6.662561417E0,7.221890288E0
3.237846120E1,-5.108687282E-1,2.727262497E0,6.121746063E0,6.721214358E0
3.238646604E1,-6.294963956E-1,2.572902203E0,5.544335365E0,6.144570457E0
3.239447163E1,-5.774328113E-1,2.453961849E0,4.935467720E0,5.542039248E0
3.240247343E1,-5.188996792E-1,2.333052158E0,4.645296097E0,5.224094666E0
3.241047437E1,-4.388404489E-1,2.042580366E0,4.621219635E0,5.071527029E0
3.241847616E1,-1.777646393E-1,1.801219702E0,4.853763580E0,5.180252269E0
3.242648187E1,1.760450304E-1,1.323976874E0,5.236258507E0,5.403916151E0
3.243448702E1,3.973484337E-1,8.964536786E-1,5.183796883E0,5.275724130E0
3.244249405E1,4.982568920E-1,6.550544500E-1,4.609637260E0,4.682532641E0
3.245049788E1,5.448264480E-1,5.141261220E-1,4.308349609E0,4.372989582E0
3.245849972E1,5.764096975E-1,7.729038596E-2,4.576578140E0,4.613381560E0
3.246650030E1,4.947711527E-1,-5.657160282E-1,5.108233452E0,5.163224004E0
3.247450058E1,4.172698259E-1,-1.287255883E0,5.290342331E0,5.460665142E0
3.248250179E1,9.607267380E-2,-1.769780517E0,5.267211914E0,5.557416161E0
3.249050335E1,-3.805364668E-1,-2.194973469E0,5.053751945E0,5.522963449E0
3.249850487E1,2.795147896E-2,-1.921382427E0,3.332058907E0,3.846440988E0
3.250650765E1,1.950744390E0,-1.059078053E-1,1.452391624E0,2.434350339E0
3.251450726E1,1.625684023E0,3.510458469E-1,2.396305084E0,2.916909287E0
3.252250601E1,2.265216708E-1,-1.451080590E-1,1.834050179E0,1.853674317E0
3.253050784E1,-7.670550346E-1,-4.545632303E-1,1.494576454E0,1.740333282E0
3.253850694E1,-1.319499493E0,-3.887372017E-1,1.705479622E0,2.191085636E0
3.254650905E1,-1.470279813E0,-1.782256961E-1,1.530756950E0,2.129953983E0
3.255451011E1,-8.830046654E-1,-7.397532463E-4,1.755738258E0,1.965277237E0
3.256251136E1,1.179797649E-1,-2.167711258E-1,2.882277489E0,2.892824306E0
3.257051300E1,6.670305729E-1,-8.944193125E-1,4.208338737E0,4.353737546E0
3.257851558E1,6.406377554E-1,-2.347238064E0,5.857985497E0,6.343180380E0
3.258651823E1,7.296788692E-1,-3.447239637E0,6.683527946E0,7.555490598E0
3.259452062E1,1.251067042E0,-4.251214027E0,6.713678360E0,8.044343763E0
3.260252339E1,1.558915019E0,-4.645004749E0,6.546056747E0,8.176621802E0
3.261052354E1,1.609953403E0,-4.944334984E0,6.346038818E0,8.204304180E0
3.261852511E1,1.532162905E0,-5.113678455E0,6.163516045E0,8.153904619E0
3.262652519E1,1.398925900E0,-5.079027653E0,5.975342751E0,7.966067823E0
3.263452573E1,9.877235889E-1,-4.829652309E0,5.563482285E0,7.433268087E0
3.264252495E1,2.508277893E-1,-4.836335182E0,5.001275063E0,6.961738635E0
3.265052116E1,-7.324171066E-1,-5.082759857E0,4.102590561E0,6.572832867E0
3.265851792E1,-1.471737146E0,-5.076467514E0,3.171397209E0,6.163951079E0
3.266651812E1,-1.974032640E0,-4.579387665E0,2.005943298E0,5.375072536E0
3.267451827E1,-2.157461882E0,-4.082132339E0,9.721736908E-1,4.718428541E0
3.268251745E1,-2.231021881E0,-3.796479464E0,-4.141244888E-1,4.422919177E0
3.269051780E1,-2.229620934E0,-3.899782181E0,-1.665012836E0,4.790801427E0
3.269851737E1,-1.978342175E0,-4.162528038E0,-2.949946404E0,5.471988781E0
3.270651690E1,-1.654913664E0,-4.288439751E0,-3.912368774E0,6.036230956E0
3.271451425E1,-1.573610544E0,-4.208405972E0,-4.946712494E0,6.682581497E0
3.272251331E1,-1.870525599E0,-4.281619072E0,-5.410368443E0,7.148651242E0
3.273051140E1,-2.360563278E0,-4.474451542E0,-5.333528996E0,7.351156857E0
3.273851175E1,-2.709832907E0,-4.527563095E0,-4.977094650E0,7.253515914E0
3.274651280E1,-2.887271404E0,-4.581611156E0,-4.849476814E0,7.269451308E0
3.275451312E1,-2.722064257E0,-4.507619381E0,-5.213469028E0,7.410028719E0
3.276251390E1,-2.453886747E0,-4.311741829E0,-5.683050156E0,7.543854243E0
3.277051444E1,-2.089457989E0,-3.980485201E0,-5.593121529E0,7.175869672E0
3.277851620E1,-1.876476049E0,-3.742522717E0,-5.355912209E0,6.798046354E0
3.278651788E1,-1.755281448E0,-3.548706532E0,-5.227138519E0,6.557233266E0
3.279451737E1,-1.925227165E0,-3.531081676E0,-5.278585434E0,6.636151115E0
3.280251741E1,-2.358671427E0,-3.620381355E0,-5.757940769E0,7.198914776E0
3.281051745E1,-2.497151375E0,-3.601498604E0,-6.560215473E0,7.889422301E0
3.281851870E1,-2.498692751E0,-3.310832500E0,-7.941507339E0,8.959498654E0
3.282651691E1,-2.705627441E0,-3.249113560E0,-9.563258171E0,1.045624529E1
3.283451589E1,-3.030016899E0,-3.274302959E0,-1.143783092E1,1.227705333E1
3.284251659E1,-3.087065458E0,-3.159718275E0,-1.257350636E1,1.332692218E1
3.285051472E1,-3.197772264E0,-2.813815832E0,-1.308746338E1,1.376317568E1
3.285851351E1,-3.467509985E0,-2.615805626E0,-1.321245861E1,1.390809574E1
3.286651460E1,-3.401908875E0,-2.559618473E0,-1.325086689E1,1.391797773E1
3.287451655E1,-3.079609394E0,-2.540868759E0,-1.306839561E1,1.366466143E1
3.288251980E1,-2.668760538E0,-2.172702789E0,-1.242778206E1,1.289545219E1
3.289051940E1,-2.140729904E0,-1.505958557E0,-1.181950474E1,1.210583859E1
3.289851987E1,-1.851328135E0,-1.334023952E0,-1.162374306E1,1.184560840E1
3.290652296E1,-1.881997347E0,-1.595395565E0,-1.158112907E1,1.184101987E1
3.291452519E1,-1.931919336E0,-1.838842154E0,-1.166375542E1,1.196481689E1
3.292252542E1,-1.917252779E0,-1.892386913E0,-1.207177925E1,1.236870408E1
3.293052394E1,-1.796391845E0,-1.950932503E0,-1.275155258E1,1.302440995E1
3.293852335E1,-1.916065216E0,-2.365183830E0,-1.417601776E1,1.449913377E1
3.294652374E1,-2.723032951E0,-2.948963165E0,-1.572300339E1,1.622726495E1
3.295452851E1,-3.783998728E0,-3.493779659E0,-1.707111359E1,1.783109816E1
3.296252983E1,-4.113738060E0,-3.676937580E0,-1.779528427E1,1.863101857E1
3.297053159E1,-4.066334724E0,-3.798516750E0,-1.796648216E1,1.880846323E1
3.297853526E1,-4.085199356E0,-4.076179504E0,-1.719888687E1,1.814127346E1
3.298653761E1,-4.072620392E0,-4.747113228E0,-1.485556030E1,1.611859153E1
3.299454081E1,-3.608179092E0,-5.248691559E0,-1.273630142E1,1.424012266E1
3.300254237E1,-2.854812622E0,-6.071434975E0,-1.029483795E1,1.228804159E1
3.301054202E1,-2.151936054E0,-6.926306725E0,-8.648979187E0,1.128757700E1
3.301854210E1,-1.418630958E0,-7.717328548E0,-7.113489628E0,1.059110043E1
3.302654069E1,-2.026541233E-1,-7.837941170E0,-6.194224834E0,9.992137498E0
3.303453921E1,1.085317135E0,-7.831082344E0,-6.677169800E0,1.034835062E1
3.304253898E1,2.485098839E0,-8.015121460E0,-8.574223518E0,1.199729958E1
3.305053960E1,2.953397512E0,-8.629110336E0,-1.071961212E1,1.407459364E1
3.305853894E1,2.390391827E0,-9.617987633E0,-1.320735359E1,1.651223329E1
3.306653987E1,1.205445528E0,-1.048286629E1,-1.398064899E1,1.751576806E1
3.307454233E1,-1.505654812E0,-1.138695335E1,-1.242584229E1,1.692132559E1
3.308254183E1,-4.881875038E0,-1.140243721E1,-9.564770699E0,1.566311325E1
3.309054089E1,-8.703286171E0,-1.072440052E1,-6.616876602E0,1.531479718E1
3.309854167E1,-1.076769257E1,-1.031945705E1,-4.903244495E0,1.569956062E1
3.310654159E1,-1.101357651E1,-1.019460869E1,-3.395518303E0,1.538695741E1
3.311454042E1,-9.222305298E0,-1.016769409E1,-1.589771271E0,1.381883826E1
3.312254222E1,-5.743812084E0,-9.951410294E0,1.052803993E0,1.153821218E1
3.313054202E1,-3.705910206E0,-1.042108154E1,3.344050407E0,1.155488572E1
3.313854339E1,-2.910090446E0,-1.179310226E1,7.390442848E0,1.421845747E1
3.314654687E1,-2.221125364E0,-1.217184734E1,1.173584461E1,1.705336666E1
3.315454921E1,-2.073089600E0,-1.198341751E1,1.559737968E1,1.977822663E1
3.316255023E1,-2.622407198E0,-1.175314617E1,1.949322319E1,2.291286134E1
3.317055312E1,-2.813176632E0,-1.096113205E1,2.303997421E1,2.566906290E1
3.317855632E1,-3.154234886E0,-9.089059830E0,2.683813095E1,2.851044509E1
3.318655898E1,-4.521516323E0,-7.060107708E0,2.903369141E1,3.021993493E1
3.319456042E1,-6.174637794E0,-4.908872128E0,2.964243698E1,3.067404844E1
3.320256218E1,-6.011908054E0,-2.271461487E0,2.830141830E1,2.902193746E1
3.321056636E1,-5.629281044E0,7.739733458E-1,2.644636154E1,2.704991458E1
3.321856976E1,-5.506325245E0,2.908263683E0,2.678800964E1,2.750227402E1
3.322657296E1,-4.332864285E0,4.976743698E0,3.022786713E1,3.093970979E1
3.323457526E1,-2.891094446E0,6.203704834E0,3.410846710E1,3.478838756E1
3.324257769E1,-1.854196668E0,6.111958504E0,3.706079865E1,3.760713866E1
3.325058292E1,-6.769952774E-1,5.296186924E0,3.653268814E1,3.692079660E1
3.325858761E1,7.007335424E-1,4.582318306E0,3.336093903E1,3.368146258E1
3.326659120E1,1.661912560E0,4.345244408E0,3.011371613E1,3.047095340E1
3.327459429E1,2.244169235E0,3.893205166E0,2.655773163E1,2.693522696E1
3.328260206E1,2.149111986E0,3.466970682E0,2.377445602E1,2.412184336E1
3.329060718E1,1.213630915E0,3.175364017E0,2.125497627E1,2.152509821E1
3.329860960E1,7.519274950E-1,2.851742029E0,1.964690399E1,1.986702454E1
3.330660886E1,9.951671362E-1,2.173342705E0,1.828411484E1,1.843970259E1
3.331460956E1,4.561846554E-1,7.360571623E-1,1.745140076E1,1.747287249E1
3.332261327E1,-6.527585387E-1,-3.652211428E-1,1.698408318E1,1.700054592E1
3.333061644E1,-9.043431878E-1,-7.590026855E-1,1.586383724E1,1.590771051E1
3.333861991E1,-9.850943089E-1,-1.456737757E0,1.396884155E1,1.407909905E1
3.334662296E1,-1.389245868E0,-2.781726122E0,1.192448521E1,1.232320379E1
3.335462534E1,-1.421180367E0,-3.971276760E0,1.056462669E1,1.137550570E1
3.336262788E1,-7.497251630E-1,-5.186949253E0,9.233296394E0,1.061698134E1
3.337062960E1,-2.278876305E-2,-6.142630100E0,7.777806282E0,9.910938121E0
3.337863155E1,3.546948433E-1,-7.080734253E0,5.577522278E0,9.020607560E0
3.338663386E1,-1.191588640E-1,-7.853865147E0,3.487810135E0,8.594313010E0
3.339463585E1,-7.771294117E-1,-8.153458595E0,1.136186600E0,8.268841344E0
3.340263800E1,-1.283168793E0,-8.050947189E0,-7.859582901E-1,8.190360385E0
3.341064214E1,-1.540521383E0,-8.188676834E0,-2.499540329E0,8.699157217E0
3.341864624E1,-1.707849383E0,-8.909256935E0,-3.377902985E0,9.679970931E0
3.342665249E1,-1.861171246E0,-9.609581947E0,-4.523072720E0,1.078268104E1
3.343465566E1,-2.173036814E0,-9.888450623E0,-5.337580204E0,1.144523076E1
3.344265659E1,-2.470924377E0,-9.918783188E0,-6.474740028E0,1.209999941E1
3.345066034E1,-2.667038441E0,-9.959919930E0,-8.610568047E0,1.343335331E1
3.345866440E1,-3.248449326E0,-1.003040504E1,-1.062963676E1,1.497166077E1
3.346666253E1,-4.839297295E0,-1.028306580E1,-1.220776081E1,1.667901869E1
3.347466019E1,-6.163685322E0,-9.998412132E0,-1.335326481E1,1.778395184E1
3.348266030E1,-6.983741283E0,-9.209476471E0,-1.567881393E1,1.947850881E1
3.349066101E1,-7.203373909E0,-8.877224922E0,-1.835820389E1,2.162677433E1
3.349866417E1,-7.265828133E0,-8.818517685E0,-2.148665047E1,2.433587190E1
3.350666292E1,-7.502806664E0,-8.767298698E0,-2.365426826E1,2.631885335E1
3.351466179E1,-8.001612663E0,-8.559814453E0,-2.530649757E1,2.788754288E1
3.352266007E1,-8.539282799E0,-8.477838516E0,-2.600367737E1,2.865282418E1
3.353065921E1,-8.618504524E0,-8.142452240E0,-2.608467484E1,2.865289532E1
3.353865710E1,-8.237686157E0,-7.149534702E0,-2.607489204E1,2.826438244E1
3.354665816E1,-8.126611710E0,-6.214315891E0,-2.603130341E1,2.796941717E1
3.355465722E1,-8.013502121E0,-6.953941345E0,-2.575757217E1,2.785724396E1
3.356265366E1,-6.708712101E0,-8.059464455E0,-2.459010696E1,2.673266066E1
3.357065245E1,-5.114333153E0,-8.198428154E0,-2.232627487E1,2.432762170E1
3.357865343E1,-4.077891350E0,-8.305394173E0,-1.959766006E1,2.167203383E1
3.358665542E1,-3.553699732E0,-8.877233505E0,-1.686046410E1,1.938322228E1
3.359465487E1,-3.326978207E0,-9.061177254E0,-1.531933784E1,1.810678959E1
3.360265425E1,-3.460118055E0,-9.178241730E0,-1.447047043E1,1.748162042E1
3.361065437E1,-3.531598330E0,-9.173130035E0,-1.416404533E1,1.724061141E1
3.361865562E1,-3.621942520E0,-9.265272141E0,-1.354688072E1,1.680719229E1
3.362665819E1,-3.721595049E0,-9.227812767E0,-1.318611717E1,1.651897346E1
3.363465862E1,-3.761826754E0,-9.158909798E0,-1.297719383E1,1.632312865E1
3.364265952E1,-3.975649834E0,-9.218210220E0,-1.251032066E1,1.604024047E1
3.365066073E1,-6.515962124E0,-9.807928085E0,-9.745142937E0,1.528466639E1
3.365866382E1,-8.658294678E0,-9.535108566E0,-6.162160873E0,1.427783558E1
3.366666765E1,-8.464262962E0,-8.400396347E0,-3.203524590E0,1.234799482E1
3.367467132E1,-6.849681377E0,-7.622945786E0,-2.742045879E0,1.060878188E1
3.368267640E1,-5.391267776E0,-7.642466068E0,-3.480911255E0,9.979468874E0
3.369067968E1,-4.297681332E0,-7.946448326E0,-4.296597958E0,1.000384225E1
3.369868273E1,-2.610243320E0,-8.149523735E0,-4.879289627E0,9.850663661E0
3.370668362E1,-1.969497681E0,-8.555138588E0,-4.646319389E0,9.932653283E0
3.371468401E1,-2.413154602E0,-8.900420189E0,-3.512334347E0,9.867993070E0
3.372268425E1,-4.104476929E0,-9.491570473E0,-2.003465652E0,1.053330506E1
3.373068437E1,-5.685698032E0,-1.028679180E1,5.018415451E-1,1.176422937E1
3.373868370E1,-7.229071617E0,-1.141388798E1,6.146985054E0,1.484323888E1
3.374668296E1,-8.466202736E0,-1.212525940E1,1.319215298E1,1.981745202E1
3.375468511E1,-8.711474419E0,-1.198613071E1,2.189606476E1,2.643850919E1
3.376268733E1,-7.412539005E0,-1.107499981E1,2.709138870E1,3.019179851E1
3.377069019E1,-5.074992180E0,-1.054316807E1,3.001311493E1,3.221336689E1
3.377869155E1,-2.907835484E0,-9.208746910E0,3.104759216E1,3.251475828E1
3.378669233E1,-1.983858466E0,-6.717906952E0,3.173681641E1,3.250063821E1
3.379469316E1,-2.220306635E0,-4.419912338E0,3.092719650E1,3.132023100E1
3.380269487E1,-2.747799635E0,-1.774254799E0,2.769005585E1,2.788256760E1
3.381069487E1,-3.441631317E0,3.974585533E-1,2.420997620E1,2.445660947E1
3.381869569E1,-3.857235909E0,2.756076336E0,2.185542297E1,2.236367007E1
3.382669718E1,-3.565428257E0,4.575289249E0,2.224794006E1,2.299165908E1
3.383469862E1,-2.450428963E0,5.538819313E0,2.423795700E1,2.498322800E1
3.384269929E1,-1.011202574E0,4.980624199E0,2.668245697E1,2.716215489E1
3.385069901E1,-3.628642559E-1,3.685747147E0,2.812571716E1,2.836851016E1
3.385869788E1,6.256446838E-1,2.885415792E0,2.814085007E1,2.829530876E1
3.386669780E1,1.506397367E0,2.641504526E0,2.679385757E1,2.696585958E1
3.387469773E1,1.681012034E0,2.274451017E0,2.447238922E1,2.463527477E1
3.388269941E1,7.501306534E-1,1.750362992E0,2.296933746E1,2.304814375E1
3.389070015E1,-5.029783249E-1,1.208138943E0,2.253152847E1,2.256950071E1
3.389870112E1,-9.792380333E-1,2.784714699E-1,2.310968590E1,2.313209968E1
3.390670081E1,-1.100549459E0,-1.509557009E0,2.360685921E1,2.368066243E1
3.391470003E1,-1.009578466E0,-3.492629290E0,2.268959236E1,2.297901890E1
3.392270116E1,-3.784788847E-1,-5.235622406E0,2.010309982E1,2.077714154E1
3.393070202E1,1.938062608E-1,-5.966732502E0,1.712316513E1,1.813400788E1
3.393870487E1,-1.104263663E-1,-6.179727554E0,1.333706093E1,1.469960615E1
3.394671030E1,-1.492618799E0,-6.381416321E0,1.031550217E1,1.222129167E1
3.395471429E1,-3.064271212E0,-6.431105137E0,7.138278008E0,1.008483437E1
3.396271972E1,-3.660750389E0,-6.117893219E0,4.228926659E0,8.289362553E0
3.397072390E1,-3.669706821E0,-5.726547718E0,1.405622482E0,6.945204928E0
3.397872851E1,-3.286286592E0,-5.632050991E0,-9.525976181E-1,6.589925656E0
3.398673148E1,-2.601688147E0,-5.687605858E0,-2.164494991E0,6.618359326E0
3.399473288E1,-1.614442945E0,-5.569098473E0,-2.797499657E0,6.437956830E0
3.400273269E1,-1.411868334E0,-5.667681217E0,-2.861342907E0,6.504096079E0
3.401073382E1,-2.042438030E0,-6.000109673E0,-2.680586815E0,6.881745045E0
3.401873605E1,-2.632192850E0,-6.221694946E0,-2.924727917E0,7.361518905E0
3.402673870E1,-3.170686722E0,-6.512232780E0,-3.725368977E0,8.144986439E0
3.403474233E1,-3.824791670E0,-6.766833305E0,-5.276877403E0,9.394918809E0
3.404274374E1,-4.548881531E0,-6.679163933E0,-7.640640736E0,1.112128342E1
3.405074464E1,-4.751693726E0,-6.525381088E0,-9.679113388E0,1.260334986E1
3.405874702E1,-4.484367847E0,-6.381288528E0,-1.170279598E1,1.406363509E1
3.406675034E1,-4.530581951E0,-6.519281387E0,-1.263309193E1,1.492052996E1
3.407475374E1,-5.028184891E0,-6.554535866E0,-1.291538811E1,1.533140025E1
3.408275780E1,-5.241130829E0,-6.538223267E0,-1.296808815E1,1.543985512E1
3.409076019E1,-5.034339905E0,-6.665793419E0,-1.300723839E1,1.545851321E1
3.409876362E1,-4.848464012E0,-6.809532166E0,-1.321913815E1,1.564042662E1
3.410676776E1,-4.779692650E0,-6.695922852E0,-1.381836510E1,1.608191713E1
3.411477261E1,-4.853871346E0,-6.460033894E0,-1.458321953E1,1.667220432E1
3.412277523E1,-5.076921940E0,-6.312098980E0,-1.577143860E1,1.773008757E1
3.413077890E1,-5.390040398E0,-6.580999374E0,-1.688892937E1,1.891026238E1
3.413878339E1,-5.764401436E0,-6.581562996E0,-1.712047386E1,1.922643806E1
3.414678667E1,-5.840975761E0,-6.199909687E0,-1.765956497E1,1.960653241E1
3.415479050E1,-5.767602921E0,-6.098802090E0,-1.874337006E1,2.053715052E1
3.416279448E1,-5.547634125E0,-6.513337612E0,-1.980615234E1,2.157506621E1
3.417080132E1,-5.074227333E0,-6.798602104E0,-1.992097473E1,2.165211324E1
3.417880765E1,-4.414978027E0,-6.729343891E0,-1.956941414E1,2.115982207E1
3.418681515E1,-4.251349926E0,-6.809327126E0,-1.957805252E1,2.115989255E1
3.419482144E1,-4.467316151E0,-6.990877151E0,-2.015322113E1,2.179407256E1
3.420282714E1,-4.808897018E0,-7.185501099E0,-2.028857231E1,2.205409447E1
3.421083190E1,-4.852345467E0,-7.454143524E0,-1.919000435E1,2.115102312E1
3.421883671E1,-4.657247543E0,-7.645743847E0,-1.719628525E1,1.938709829E1
3.422683831E1,-4.224142075E0,-7.973571777E0,-1.430120468E1,1.690992840E1
3.423484171E1,-3.590764284E0,-8.046833038E0,-1.238617420E1,1.520073753E1
3.424284624E1,-3.062596560E0,-8.235504150E0,-1.118351364E1,1.422230655E1
3.425084948E1,-2.870542049E0,-8.400316238E0,-1.057973862E1,1.381072749E1
3.425885308E1,-2.980338097E0,-8.357611656E0,-9.952154160E0,1.333332142E1
3.426685491E1,-3.020764589E0,-8.085856438E0,-1.045921707E1,1.356102189E1
3.427485780E1,-3.279949427E0,-8.277545929E0,-1.081716061E1,1.401023906E1
3.428286253E1,-3.870038033E0,-8.816332817E0,-9.829623222E0,1.375959343E1
3.429086452E1,-3.883185387E0,-8.770780563E0,-7.737597942E0,1.232380389E1
3.429886878E1,-3.522590637E0,-8.144045830E0,-5.050106525E0,1.020968673E1
3.430687394E1,-4.398629189E0,-8.291522026E0,-2.860006809E0,9.812080065E0
3.431488116E1,-6.106277943E0,-8.602934837E0,-8.377180099E-1,1.058295278E1
3.432288444E1,-6.312422276E0,-7.993947506E0,-1.349029541E-1,1.018666140E1
3.433088667E1,-4.994657516E0,-7.230403900E0,-8.541927338E-1,8.829212280E0
3.433889183E1,-3.690939903E0,-7.402179718E0,-2.149345875E0,8.546051114E0
3.434689566E1,-3.423998356E0,-8.052536964E0,-1.562150955E0,8.888612485E0
3.435490022E1,-4.723109722E0,-8.501735687E0,7.142782211E-1,9.751793093E0
3.436290710E1,-6.530151367E0,-8.858454704E0,5.932458878E0,1.250236637E1
3.437091464E1,-7.193646431E0,-8.776398659E0,1.215153122E1,1.662628742E1
3.437891995E1,-6.924741268E0,-8.115566254E0,1.961169624E1,2.232561504E1
3.438692480E1,-6.243276596E0,-7.225915909E0,2.465542984E1,2.644016989E1
3.439492858E1,-4.481302261E0,-6.460370064E0,2.794741440E1,2.903233409E1
3.440293327E1,-2.413164616E0,-5.572246552E0,2.861215210E1,2.924941953E1
3.441093788E1,-1.066396952E0,-4.093705654E0,2.818817902E1,2.850384298E1
3.441894327E1,-1.022751927E0,-2.298364401E0,2.654073334E1,2.665968917E1
3.442694827E1,-1.447074413E0,-1.008730173E0,2.437759399E1,2.444133077E1
3.443495429E1,-2.071025848E0,3.185677528E-1,2.141528320E1,2.151755070E1
3.444295925E1,-2.826081991E0,1.576289892E0,1.860974884E1,1.888899630E1
3.445096519E1,-3.248118877E0,2.754988670E0,1.582723618E1,1.639029114E1
3.445897003E1,-2.625878334E0,3.336030722E0,1.403462219E1,1.466270637E1
3.446697499E1,-8.886860609E-1,3.381949902E0,1.318895626E1,1.364462954E1
3.447498245E1,7.583358884E-1,3.170273542E0,1.340212440E1,1.379284765E1
3.448298901E1,2.212344885E0,3.183221579E0,1.364700222E1,1.418689674E1
3.449099683E1,2.980348110E0,3.489526510E0,1.363038540E1,1.438216521E1
3.449900148E1,3.318127394E0,3.696500778E0,1.330441284E1,1.420146079E1
3.450700737E1,3.576451302E0,3.811285019E0,1.268478394E1,1.371935279E1
3.451501015E1,3.780283213E0,3.904594183E0,1.135238647E1,1.258622563E1
3.452301644E1,3.488069057E0,3.687104225E0,1.001788807E1,1.123029139E1
3.453102429E1,2.506882191E0,3.229207754E0,9.476759911E0,1.032091175E1
3.453903136E1,1.532724142E0,2.873590946E0,1.004719353E1,1.056185902E1
3.454703823E1,8.768913746E-1,2.596852303E0,1.157168293E1,1.189186387E1
3.455504335E1,4.084274769E-1,2.198156834E0,1.288063145E1,1.307323116E1
3.456305120E1,-7.601374388E-1,1.336003900E0,1.431996727E1,1.440222823E1
3.457105480E1,-1.444985628E0,4.830366373E-1,1.526634884E1,1.534218742E1
3.457905944E1,-1.240292788E0,-2.982995510E-1,1.555635262E1,1.560856866E1
3.458706401E1,-6.832571626E-1,-1.539929748E0,1.529777241E1,1.539025876E1
3.459506827E1,-5.165883899E-1,-3.051451683E0,1.474104881E1,1.506242813E1
3.460307218E1,-2.175066471E-1,-4.375180244E0,1.362003136E1,1.430715784E1
3.461107522E1,-1.310508847E-1,-5.133614540E0,1.212935638E1,1.317165361E1
3.461907776E1,-7.040364146E-1,-5.667028427E0,1.024888992E1,1.173246023E1
3.462708022E1,-1.619527578E0,-6.089076042E0,8.956215858E0,1.095050314E1
3.463508437E1,-1.792661905E0,-5.977430344E0,7.184371948E0,9.516223542E0
3.464308964E1,-1.397841811E0,-5.914312363E0,5.220456123E0,8.011629958E0
3.465109573E1,-1.326235056E0,-6.240553856E0,2.642991066E0,6.905708771E0
3.465910202E1,-1.595980167E0,-6.350099087E0,4.284172058E-1,6.561589168E0
3.466710964E1,-2.008179665E0,-6.027192116E0,-1.983695984E0,6.655439889E0
3.467511624E1,-2.435416460E0,-5.700361252E0,-3.923985481E0,7.336418322E0
3.468312190E1,-2.816625595E0,-5.355211735E0,-6.050495625E0,8.556878506E0
3.469112730E1,-3.127183437E0,-5.124779701E0,-7.590117455E0,9.677423532E0
3.469913042E1,-3.447213173E0,-4.726550102E0,-9.053603172E0,1.077920614E1
3.470713390E1,-3.506971598E0,-4.582234859E0,-9.877025604E0,1.143902797E1
3.471513444E1,-3.306904554E0,-4.514655113E0,-1.057117558E1,1.196108196E1
3.472313644E1,-3.171506405E0,-4.484251499E0,-1.097231388E1,1.227023375E1
3.473114073E1,-2.971686840E0,-4.439450741E0,-1.123521137E1,1.244064388E1
3.473914534E1,-2.644945860E0,-4.428858280E0,-1.126252460E1,1.238769489E1
3.474714917E1,-2.427421808E0,-4.509476185E0,-1.117633247E1,1.229382608E1
3.475515148E1,-2.391646862E0,-4.588772774E0,-1.113283157E1,1.227667500E1
3.476315761E1,-2.329648256E0,-4.524794579E0,-1.111129093E1,1.222136707E1
3.477116354E1,-2.122778177E0,-4.334936142E0,-1.125442123E1,1.224580973E1
3.477916851E1,-2.057584286E0,-4.309672356E0,-1.160503578E1,1.254925434E1
3.478717546E1,-2.201378107E0,-4.342815399E0,-1.193366337E1,1.288869398E1
3.479518116E1,-2.379970074E0,-4.267785549E0,-1.214806366E1,1.309403306E1
3.480318562E1,-2.362671375E0,-4.040447712E0,-1.234759235E1,1.320494115E1
3.481118804E1,-2.195318222E0,-3.895488501E0,-1.236165237E1,1.314552023E1
3.481919226E1,-1.846843004E0,-3.846284628E0,-1.207535744E1,1.280698996E1
